"ID","Name","Age","Nationality","Club","Value","Wage","SprintSpeed","Stamina","Strength","Rep"
238475,"O. Verdon",22,"Benin","FC Sochaux-Montbéliard",650000,2000,51,69,80,1
193931,"T. Brown",27,"Wales","Exeter City",450000,3000,67,79,84,1
232332,"S. Ibeagha",26,"Nigeria","New York City FC",6e+05,2000,73,60,77,1
234380,"G. Modica",27,"Argentina","SV Wehen Wiesbaden",525000,2000,51,67,74,1
234636,"A. Pavlović",24,"Serbia","SK Rapid Wien",725000,5000,68,70,81,1
237708,"M. Sylla",18,"France","AS Monaco",1100000,8000,78,61,59,1
177036,"K. Guédé",33,"Slovakia","SV Sandhausen",350000,2000,50,74,88,1
186508,"A. Østbø",27,"Norway","Rosenborg BK",475000,2000,23,20,68,NA
189836,"J. Mills",28,"England","Forest Green Rovers",425000,4000,74,76,71,1
208781,"W. Marinus",23,"Netherlands","FC Emmen",725000,2000,71,73,56,1
223629,"S. Al Jaman",24,"Saudi Arabia","Al Wehda",675000,6000,81,65,62,1
238989,"R. Rep",28,"Slovenia","TSV Hartberg",550000,3000,71,71,67,1
244365,"I. Koneh",23,"Cameroon","Boavista FC",725000,2000,85,57,47,1
244621,"Vinícius",23,"Brazil","Rio Ave FC",775000,12000,62,54,77,1
208014,"M. Pearson",24,"England","Luton Town",625000,2000,65,71,75,1
235918,"T. Paredes",25,"Paraguay","Newell's Old Boys",6e+05,4000,59,61,77,1
237198,"A. Leautey",22,"France","Chamois Niortais Football Club",8e+05,2000,87,62,43,1
193422,"T. Børven",26,"Norway","Odds BK",675000,2000,69,63,70,1
215695,"L. Nielsen",31,"Denmark","Trelleborgs FF",375000,1000,58,64,75,1
228240,"R. Lacazette",24,"France","TSV 1860 München",625000,4000,73,71,74,1
232592,"T. Nishino",24,"Japan","Gamba Osaka",625000,3000,62,56,80,1
236432,"D. Sosa",20,"Argentina","Club Atlético Tigre",525000,3000,67,81,71,1
244112,"D. Kyereh",22,"Ghana","SV Wehen Wiesbaden",775000,2000,84,62,55,1
221329,"A. Smith-Brown",22,"England","Plymouth Argyle",7e+05,3000,84,74,71,1
226705,"D. Atanga",21,"Ghana","SpVgg Greuther Fürth",850000,6000,91,62,43,1
232849,"R. Ogawa",21,"Japan","FC Tokyo",650000,2000,75,75,73,1
205202,"W. Golla",26,"Poland","Śląsk Wrocław",550000,2000,59,69,75,1
223378,"A. Çeviker",28,"Turkey","Akhisar Belediyespor",5e+05,4000,56,74,65,1
232082,"A. Tarbell",24,"United States","San Jose Earthquakes",5e+05,1000,18,26,57,NA
239506,"S. Hughes",21,"England","Leicester City",825000,9000,56,50,74,1
216979,"R. Dadashov",26,"Azerbaijan","SC Preußen Münster",650000,2000,61,67,80,1
222611,"D. Rodríguez",22,"Argentina","Belgrano de Córdoba",850000,4000,68,65,47,1
158867,"A. Gerrard",32,"Republic of Ireland","Carlisle United",3e+05,3000,37,60,79,1
234899,"O. Franco",25,"Paraguay","Rionegro Águilas",7e+05,2000,49,67,87,1
169619,"G. Liddle",32,"England","Carlisle United",3e+05,3000,48,68,77,1
169619,"G. Liddle",32,"England","Carlisle United",3e+05,3000,48,68,77,1
237203,"C. Paredes",20,"Paraguay","Portland Timbers",1200000,10000,66,70,62,1
215700,"L. O'Nien",23,"England","Sunderland",825000,3000,74,87,66,1
219796,"Einar Galilea",24,"Spain","FC Sochaux-Montbéliard",675000,5000,56,63,72,1
231828,"F. Tingager",25,"Denmark","Eintracht Braunschweig",6e+05,2000,53,62,90,1
179860,"R. Reid",29,"England","Forest Green Rovers",550000,5000,81,79,83,1
245396,"V. Supriaga",18,"Ukraine","Dynamo Kyiv",1100000,1000,81,52,64,1
144021,"C. Schwegler",34,"Switzerland","FC Luzern",150000,4000,72,75,73,1
220821,"C. Starfelt",23,"Sweden","IFK Göteborg",625000,1000,70,68,78,1
165269,"R. Boukari",31,"Togo","La Berrichonne de Châteauroux",475000,2000,76,30,70,1
244117,"E. Vandenabeele",26,"France","Grenoble Foot 38",550000,2000,59,60,75,1
200086,"M. Jankowski",28,"Poland","Arka Gdynia",550000,2000,77,76,70,1
138390,"D. Fox",34,"England","Plymouth Argyle",160000,3000,44,64,59,1
223638,"D. Boldor",23,"Romania","Foggia",6e+05,1000,45,46,81,1
232342,"M. Lugo",28,"Paraguay","Belgrano de Córdoba",525000,4000,66,57,65,1
140183,"S. Narazaki",42,"Japan","Nagoya Grampus",40000,1000,56,40,65,NA
211095,"N. Brock-Madsen",25,"Denmark","Birmingham City",7e+05,8000,65,77,83,1
228759,"K. Boto",22,"France","AJ Auxerre",8e+05,2000,69,70,72,1
203416,"L. Norris",25,"England","Colchester United",650000,5000,64,67,80,1
204184,"D. Schmidt",26,"Netherlands","SC Heerenveen",525000,2000,51,68,73,1
205720,"A. Longhi",29,"Italy","Brescia",4e+05,1000,73,73,70,1
211864,"D. Dziwniel",25,"Poland","Zagłębie Lubin",550000,2000,74,74,66,1
222104,"T. Adarabioyo",20,"England","West Bromwich Albion",775000,6000,54,68,75,1
233880,"G. Fechner",20,"Germany","1. FC Kaiserslautern",850000,1000,65,57,72,1
172952,"T. Diagouraga",31,"France","Swindon Town",475000,4000,62,76,78,1
200601,"Yoon Bit Garam",28,"Korea Republic","Sangju Sangmu FC",525000,1000,76,67,72,2
244377,"T. Borevković",21,"Croatia","Rio Ave FC",725000,2000,60,55,85,1
203930,"O. Cissé",27,"Mali","Milton Keynes Dons",5e+05,4000,46,81,89,1
140442,"A. Butler",34,"England","Doncaster Rovers",160000,3000,35,73,76,1
148634,"B. Vandenbussche",36,"Belgium","KSV Cercle Brugge",70000,2000,26,12,73,NA
220314,"O. Marciano",28,"Israel","Hibernian",450000,2000,44,33,80,NA
199323,"J. Zelený",25,"Czech Republic","SK Slavia Praha",550000,1000,59,62,66,1
210843,"H. Kadish",25,"Saudi Arabia","Al Hilal",550000,8000,74,76,77,1
228763,"G. Melkadze",21,"Russia","Spartak Moscow",850000,1000,73,67,75,1
232859,"K. Hashimoto",24,"Japan","FC Tokyo",7e+05,3000,70,76,70,1
239259,"R. Bushiri",18,"Belgium","KAS Eupen",1e+06,2000,68,62,89,1
214172,"F. Castillo",28,"Colombia","Jaguares de Córdoba",425000,1000,68,71,52,1
222620,"Hu Rentian",27,"China PR","Hebei China Fortune FC",575000,4000,84,61,65,1
233884,"C. Pickel",21,"Switzerland","Neuchâtel Xamax",1100000,3000,71,68,76,1
190620,"D. Andrew",27,"England","Doncaster Rovers",450000,3000,69,72,66,1
217502,"A. Kofler",31,"Austria","Wolfsberger AC",325000,3000,47,43,73,NA
222878,"T. Walker",21,"England","Mansfield Town",875000,10000,86,67,63,1
178590,"T. Cywka",30,"Poland","Lech Poznań",4e+05,3000,72,77,66,1
184222,"J. Rask",29,"Denmark","Hobro IK",375000,2000,31,22,68,NA
209567,"R. Sufyani",31,"Saudi Arabia","Al Taawoun",475000,6000,71,74,72,1
221599,"N. Nyauza",28,"South Africa","Orlando Pirates",425000,1000,74,60,66,1
230303,"Marcelo Vildeia",34,"Brazil","Grêmio",280000,8000,87,63,49,1
235167,"V. Janelt",20,"Germany","VfL Bochum 1848",925000,4000,54,72,66,1
241823,"A. Cruz",20,"Mexico","Lobos BUAP",8e+05,2000,67,65,65,1
243615,"L. Nieuwpoort",23,"Netherlands","De Graafschap",6e+05,2000,67,66,72,1
241312,"Hu Jinghang",21,"China PR","Henan Jianye FC",825000,4000,72,83,78,1
177568,"A. Raineau",32,"France","La Berrichonne de Châteauroux",3e+05,2000,63,72,70,1
208801,"R. Jaadi",23,"Belgium","Royal Antwerp FC",725000,3000,76,55,61,1
155041,"C. Mackail-Smith",34,"Scotland","Wycombe Wanderers",280000,3000,69,80,73,1
237217,"N. Hansen",23,"Denmark","Columbus Crew SC",725000,2000,85,65,58,1
182689,"A. Power",30,"Republic of Ireland","Kilmarnock",4e+05,2000,43,79,68,1
203426,"K. Løkberg",26,"Norway","Ranheim Fotball",650000,1000,65,85,57,1
224930,"A. Sabbione",26,"Italy","Carpi",625000,1000,68,82,78,1
201891,"D. Tadić",28,"Austria","TSV Hartberg",550000,3000,76,72,73,1
215459,"G. Karlen",25,"Switzerland","Neuchâtel Xamax",7e+05,3000,74,52,72,1
216227,"K. Jackson",24,"England","Ipswich Town",7e+05,3000,90,62,58,1
216227,"K. Jackson",24,"England","Ipswich Town",7e+05,3000,90,62,58,1
152483,"G. Zakuani",32,"DR Congo","Gillingham",3e+05,2000,69,69,76,1
232611,"K. Miyahara",22,"Japan","Nagoya Grampus",7e+05,2000,72,83,60,1
236196,"Nito Carbelho",26,"Brazil","Fluminense",6e+05,8000,74,59,63,1
239268,"N. Manzambi",21,"Switzerland","Real Sporting de Gijón",1200000,5000,77,57,81,1
53412,"A. Ferdinand",33,"England","St. Mirren",220000,2000,55,64,73,2
202661,"D. Boysen",27,"Denmark","IF Elfsborg",575000,2000,80,72,65,1
144037,"G. Kusunga",30,"Angola","Dundee FC",4e+05,2000,64,63,84,1
216485,"A. Tshibola",23,"DR Congo","Kilmarnock",7e+05,5000,69,67,73,1
223653,"C. Jopia",26,"Chile","CD Huachipato",525000,1000,74,80,73,1
208294,"Francisco Júnior",26,"Guinea Bissau","Strømsgodset IF",650000,1000,70,75,49,1
208806,"M. Fox",24,"Wales","Sheffield Wednesday",6e+05,6000,61,73,70,1
228518,"A. Hanche-Olsen",21,"Norway","Stabæk Fotball",7e+05,1000,68,63,73,1
223143,"U. Garcia",22,"Switzerland","BSC Young Boys",675000,4000,75,78,76,1
232871,"Gao Zhunyi",22,"China PR","Hebei China Fortune FC",725000,3000,65,68,76,1
241831,"M. Hildebrandt",29,"United States","Atlanta United",450000,2000,37,45,70,NA
244391,"F. Sakala",21,"Zambia","KV Oostende",850000,4000,79,67,66,1
180903,"J. O'Shea",29,"Republic of Ireland","Bury",525000,5000,66,60,60,1
191911,"Park Jun Tae",28,"Korea Republic","Jeonnam Dragons",550000,3000,93,64,50,1
243624,"J. Thomassen",25,"Netherlands","De Graafschap",7e+05,3000,69,67,80,1
186536,"B. Shea",28,"United States","Vancouver Whitecaps FC",550000,2000,72,69,76,1
202921,"J. Gleeson",28,"New Zealand","Portland Timbers",425000,2000,42,28,66,NA
205225,"M. Akça",27,"Turkey","Yeni Malatyaspor",450000,4000,68,59,74,1
214185,"S. Romero",29,"Colombia","Atlético Bucaramanga",550000,1000,67,67,44,1
163754,"D. Mirfin",33,"England","Mansfield Town",220000,5000,32,56,89,1
234154,"C. Martinez",21,"Panama","Columbus Crew SC",7e+05,2000,78,66,60,1
182442,"M. Nichols",29,"Australia","Wellington Phoenix",525000,2000,69,68,57,1
215211,"B. Cargill",22,"England","Milton Keynes Dons",825000,3000,55,55,76,1
233643,"S. Camara",25,"France","Le Havre AC",6e+05,2000,48,63,89,1
237739,"R. Shindo",22,"Japan","Hokkaido Consadole Sapporo",625000,1000,68,68,71,1
243627,"Y. Adli",17,"France","Paris Saint-Germain",1100000,7000,61,59,63,1
200876,"G. Gigliotti",28,"France","US Salernitana 1919",5e+05,1000,65,82,70,1
208812,"M. Benning",24,"England","Mansfield Town",575000,4000,75,78,69,1
234668,"F. Ananou",20,"Germany","FC Ingolstadt 04",725000,4000,73,72,69,1
200877,"M. Scavone",31,"Italy","Lecce",475000,10000,70,74,69,1
214445,"D. López",26,"Colombia","Jaguares de Córdoba",575000,1000,78,74,72,1
216493,"F. Menig",24,"Germany","SC Preußen Münster",575000,1000,67,77,78,1
237997,"U. Antuna",20,"Mexico","FC Groningen",875000,2000,78,70,31,1
215982,"M. Mancosu",33,"Italy","Montreal Impact",350000,3000,68,61,65,1
230574,"G. Carpani",24,"Italy","Ascoli",7e+05,1000,71,78,64,1
208303,"Bae Seul Gi",33,"Korea Republic","Pohang Steelers",220000,2000,34,52,77,1
155567,"P. Nymann",35,"Denmark","AC Horsens",120000,2000,73,72,66,1
224175,"M. de Fockert",23,"Netherlands","Excelsior",550000,1000,45,22,49,NA
199088,"Wang Gang",29,"China PR","Beijing Renhe FC",4e+05,4000,75,80,84,1
222129,"A. Coșelev",24,"Moldova","Fortuna Sittard",525000,2000,25,21,76,NA
184753,"S. Madden",30,"Republic of Ireland","St. Patrick's Athletic",4e+05,1000,75,88,75,1
224690,"Li Ang",24,"China PR","Jiangsu Suning FC",625000,4000,53,74,83,1
225202,"Carlos Nieto",22,"Spain","Real Zaragoza",6e+05,2000,67,65,72,1
232626,"Oh Jae Suk",28,"Korea Republic","Gamba Osaka",425000,3000,60,58,74,1
237490,"P. Sontheimer",19,"Germany","SpVgg Greuther Fürth",9e+05,1000,68,78,44,1
240050,"S. Karamoko",25,"France","Paris FC",550000,2000,77,68,67,1
244402,"H. El Mokeddem",19,"France","Toulouse Football Club",850000,4000,72,61,52,1
205491,"J. Espericueta",23,"Mexico","Puebla FC",7e+05,11000,63,46,63,1
213171,"Ka Sol Heon",27,"Korea Republic","Jeonnam Dragons",450000,2000,60,79,82,1
239795,"C. Ekuban",24,"Italy","Trabzonspor",750000,10000,78,78,78,1
193715,"A. Tahar",28,"Algeria","Boavista FC",450000,2000,66,55,66,1
213428,"C. Irwin",29,"United States","Toronto FC",375000,2000,44,33,76,NA
227764,"J. Jones",20,"England","Coventry City",975000,2000,90,68,40,1
229300,"S. Barry",28,"United States","Real Salt Lake",425000,2000,79,72,74,1
229300,"S. Barry",28,"United States","Real Salt Lake",425000,2000,79,72,74,1
179636,"D. Worrall",28,"England","Port Vale",550000,5000,76,72,67,1
214197,"J. Guillermo",28,"Colombia","Deportivo Pasto",450000,1000,51,66,72,1
153269,"H. Guy",33,"Ivory Coast","Al Qadisiyah",325000,5000,58,82,68,1
223925,"A. Brunst",22,"Germany","1. FC Magdeburg",625000,3000,42,45,65,NA
224949,"J. Dilrosun",20,"Netherlands","Hertha BSC",1200000,5000,78,50,52,1
227509,"E. Ómarsson",23,"Iceland","Excelsior",725000,2000,83,79,65,1
232373,"R. Moriwaki",32,"Japan","Urawa Red Diamonds",3e+05,3000,53,62,65,1
168629,"I. Khalili",31,"Palestine","Hammarby IF",475000,2000,70,63,69,1
169909,"J. Brown",29,"England","Coventry City",4e+05,3000,79,77,64,1
242101,"Lee Keun Ho",22,"Korea Republic","Pohang Steelers",850000,2000,68,63,77,1
191157,"M. Dyrestam",26,"Sweden","Kalmar FF",6e+05,1000,69,73,78,1
191669,"Jeong Hyuk",32,"Korea Republic","Jeonbuk Hyundai Motors",4e+05,3000,69,53,71,1
209334,"S. Grether",26,"Switzerland","FC Luzern",550000,4000,62,74,63,1
224438,"A. Buksa",21,"Poland","Pogoń Szczecin",775000,2000,71,72,72,1
194998,"J. Ness",27,"Scotland","Plymouth Argyle",6e+05,3000,55,73,73,1
204727,"H. Dahmani",30,"Germany","SC Fortuna Köln",5e+05,1000,79,85,66,1
206263,"T. Hopper",24,"England","Southend United",7e+05,3000,68,72,76,1
238263,"F. Knudsen",21,"Norway","FK Haugesund",850000,1000,62,65,78,1
226232,"J. Pohl",22,"Denmark","FC Groningen",925000,3000,87,72,78,1
240312,"I. Paro",23,"Burkina Faso","Chamois Niortais Football Club",625000,2000,68,63,72,1
243384,"C. Munder",18,"Cuba","Universidad Católica",850000,2000,81,70,57,1
202169,"J. Gatt",26,"United States","SCR Altach",575000,4000,91,34,63,1
222393,"J. Cano",35,"Colombia","La Equidad",120000,1000,70,66,62,1
166841,"N. Adams",31,"Wales","Bury",475000,4000,67,74,64,1
239545,"J. Godínez",21,"Mexico","Guadalajara",1100000,8000,71,56,78,1
240057,"C. Mandouki",26,"France","Paris FC",625000,2000,63,72,67,1
242361,"M. Atwa",27,"Egypt","Al Raed",5e+05,5000,58,85,84,1
203450,"J. Washausen",29,"Germany","Hallescher FC",425000,1000,65,77,73,1
207546,"Shim Dong Woon",28,"Korea Republic","Sangju Sangmu FC",525000,2000,82,74,68,1
225722,"P. Jaquez",22,"Mexico","U.N.A.M.",825000,4000,65,65,65,1
232122,"Everton",24,"Brazil","Clube Sport Marítimo",7e+05,3000,63,58,78,1
173498,"L. James",30,"Wales","Forest Green Rovers",5e+05,4000,45,75,67,1
232379,"N. Ishihara",33,"Japan","Vegalta Sendai",350000,2000,54,64,52,1
206524,"J. Willis",23,"England","Coventry City",650000,2000,78,68,75,1
211388,"L. Ghiringhelli",26,"Italy","Cittadella",550000,1000,76,64,64,1
216508,"F. Kath",23,"Germany","SC Freiburg",7e+05,5000,77,64,63,1
238780,"D. Volkmer",22,"Germany"," SSV Jahn Regensburg",650000,3000,54,53,85,1
183228,"B. Augustyn",30,"Poland","Lechia Gdańsk",4e+05,2000,50,54,81,1
213693,"J. Rothwell",23,"England","Blackburn Rovers",775000,9000,73,63,61,1
217277,"Ángel Galván",25,"Spain","CD Tenerife",525000,2000,47,28,69,NA
223677,"F. Jamnig",27,"Austria","LASK Linz",575000,3000,78,67,58,1
236477,"A. Claude Maurice",20,"France","FC Lorient",1200000,2000,86,55,42,1
203454,"J. Reinhardt",30,"Germany","FSV Zwickau",4e+05,1000,74,68,68,1
224702,"Liu Dianzuo",28,"China PR","Guangzhou Evergrande Taobao FC",375000,4000,49,38,72,NA
164542,"A. Gordon",36,"United States","Chicago Fire",190000,2000,30,34,84,1
231614,"F. Reese",20,"Germany","SpVgg Greuther Fürth",975000,6000,80,51,67,1
237758,"K. Matsubara",21,"Japan","Shimizu S-Pulse",650000,1000,68,69,66,1
238014,"R. Janssen",28,"Netherlands","VVV-Venlo",425000,2000,53,72,62,1
184254,"J. Ayala",30,"Argentina","Rosario Central",350000,3000,36,26,54,NA
221631,"M. Lundemo",24,"Norway","Rosenborg BK",750000,2000,63,74,73,1
224191,"A. Ciranni",22,"Belgium","Fortuna Sittard",650000,2000,73,62,41,1
236991,"A. Crognale",23,"United States","Columbus Crew SC",675000,2000,61,64,71,1
208832,"F. Boyer",27,"Madagascar","Grenoble Foot 38",5e+05,2000,67,71,75,1
219840,"Noblejas",25,"Spain","Real Sporting de Gijón",6e+05,3000,74,74,81,1
157888,"Q. Westberg",32,"United States","AJ Auxerre",3e+05,2000,54,40,70,NA
159168,"Thiago Xavier",34,"Brazil","Valenciennes FC",160000,2000,36,72,73,1
228544,"S. Daham",22,"Algeria","FC Sochaux-Montbéliard",925000,2000,74,73,64,1
165568,"M. Fellah",29,"Norway","Sandefjord Fotball",525000,1000,76,55,68,1
232896,"T. Miyayoshi",25,"Japan","Hokkaido Consadole Sapporo",650000,2000,81,68,62,1
235456,"J. Bellegarde",20,"France","Racing Club de Lens",925000,2000,68,70,60,1
235456,"J. Bellegarde",20,"France","Racing Club de Lens",925000,2000,68,70,60,1
240064,"O. Ba",22,"Senegal","GFC Ajaccio",725000,1000,62,72,85,1
240576,"M. Ortíz",23,"Argentina","Club Atlético Talleres",725000,4000,83,58,36,1
212161,"B. Traoré",25,"France","Le Havre AC",475000,2000,69,82,72,1
224449,"H. Ekstein",27,"South Africa","Kaizer Chiefs",625000,1000,75,61,38,1
231873,"Joni Montiel",19,"Spain","Deportivo de La Coruña",850000,2000,61,46,37,1
241089,"C. Bayala",22,"Burkina Faso","Racing Club de Lens",750000,3000,80,63,69,1
209602,"T. Cancellotti",26,"Italy","Cittadella",525000,1000,70,70,77,1
233410,"Kweon Han Jin",30,"Korea Republic","Jeju United FC",4e+05,2000,54,60,69,1
171970,"E. Upson",28,"England","Bristol Rovers",525000,3000,63,88,67,1
210883,"L. Miracoli",26,"Italy","Brescia",675000,2000,54,69,93,1
223427,"L. Jäger",24,"Austria","1. FC Nürnberg",625000,5000,54,69,70,1
237507,"Park Yi-Young",24,"Korea Republic","FC St. Pauli",6e+05,4000,75,68,66,1
237763,"M. Musaka",27,"Japan","Shimizu S-Pulse",550000,1000,67,67,67,1
240067,"D. Gomis",25,"France","GFC Ajaccio",650000,2000,70,51,56,1
216260,"F. Kaufmann",25,"Germany","FC Würzburger Kickers",650000,2000,81,86,63,1
233156,"S. Arai",29,"Japan","Kawasaki Frontale",375000,2000,50,34,72,NA
241092,"I. Alhassan",21,"Nigeria","CD Nacional",650000,2000,67,71,78,1
221381,"L. Tipton",25,"Colombia","Atlético Huila",475000,1000,76,77,74,1
224965,"C. Doidge",25,"Wales","Bolton Wanderers",7e+05,5000,67,76,74,1
231109,"A. Ndom",22,"France","Stade de Reims",725000,4000,54,57,81,1
233157,"N. Medvedev",23,"Russia","Lokomotiv Moscow",625000,1000,31,16,58,NA
237765,"K. Murata",29,"Japan","Shimizu S-Pulse",525000,2000,84,56,57,1
242629,"João Moutinho",20,"Portugal","Los Angeles FC",1100000,2000,64,65,65,1
179909,"A. Annan",31,"Ghana","HJK Helsinki",375000,1000,77,67,61,2
186565,"S. Wagstaff",28,"England","AFC Wimbledon",550000,3000,79,76,62,1
229831,"O. Rodríguez",21,"Mexico","Club León",8e+05,5000,69,67,59,1
241607,"T. Belmonte",20,"Argentina","Club Atlético Lanús",1200000,4000,60,68,56,1
186823,"Pedrinho",33,"Portugal","CD Aves",210000,3000,65,63,66,1
237512,"G. Togni",20,"Argentina","Defensa y Justicia",1e+06,4000,77,69,70,1
172232,"J. Toivio",30,"Finland","BK Häcken",4e+05,1000,62,66,76,1
178120,"M. Bruccini",32,"Italy","Cosenza",4e+05,1000,65,72,70,1
190152,"César Ortiz",29,"Spain","SV Mattersburg",425000,5000,36,71,79,1
229065,"B. Niňaj",24,"Slovakia","Fortuna Sittard",625000,2000,59,66,80,1
222410,"K. Veendorp",21,"Netherlands","FC Emmen",775000,1000,71,61,75,1
228810,"J. Amoah",23,"Ghana","Vitória Guimarães",775000,3000,71,42,69,1
199627,"H. Pell",26,"England","Colchester United",625000,4000,66,88,78,1
210123,"P. González",25,"Mexico","Puebla FC",675000,2000,67,72,71,1
232907,"H. Otani",33,"Japan","Kashiwa Reysol",220000,3000,53,60,58,1
233163,"S. Kikuchi",26,"Japan","Shonan Bellmare",625000,1000,76,91,74,1
236747,"L. González",27,"Venezuela","Deportes Tolima",575000,1000,73,52,61,1
176075,"M. Burch",34,"United States","Minnesota United FC",150000,2000,65,72,63,1
241867,"Aitor Ruibal",22,"Spain","CF Rayo Majadahonda",825000,5000,68,62,56,1
183499,"Y. Amankwah",29,"Norway","Hobro IK",425000,3000,34,67,91,1
189387,"T. Mickel",29,"Germany","Hamburger SV",375000,3000,49,35,59,NA
201932,"Kim Dong Woo",30,"Korea Republic","FC Seoul",4e+05,2000,64,74,82,1
202444,"S. Calvano",24,"Italy","Hellas Verona",675000,1000,68,60,67,1
222156,"J. Bree",20,"England","Aston Villa",1100000,3000,69,66,67,1
244684,"V. Damascan",19,"Moldova","Torino",1200000,6000,68,61,55,1
125132,"B. Körk",38,"Turkey","Akhisar Belediyespor",40000,2000,59,34,50,NA
232909,"S. Takahashi",28,"Japan","Vissel Kobe",425000,2000,65,85,58,1
214222,"L. Giovini",36,"Argentina","Unión La Calera",70000,1000,48,32,71,NA
216014,"E. Flores",26,"Chile","CD Universidad de Concepción",450000,1000,78,75,75,1
216270,"G. Honeyman",23,"England","Sunderland",750000,3000,74,67,63,1
231886,"A. Muyl",22,"United States","New York Red Bulls",8e+05,2000,78,86,75,1
203215,"A. Cairns",25,"England","Fleetwood Town",525000,2000,48,21,39,NA
212687,"L. Solignac",27,"Argentina","Chicago Fire",575000,3000,75,67,75,1
221647,"Kim Yong Hwan",25,"Korea Republic","Incheon United FC",575000,2000,91,75,66,1
226767,"N. Kuipers",25,"Netherlands","ADO Den Haag",575000,2000,31,65,90,1
236751,"A. Hopmark",26,"Norway","Kristiansund BK",550000,1000,48,70,83,1
221648,"Y. Barnawi",24,"Saudi Arabia","Al Qadisiyah",575000,4000,73,77,72,1
221648,"Y. Barnawi",24,"Saudi Arabia","Al Qadisiyah",575000,4000,73,77,72,1
176592,"M. Palionis",31,"Lithuania"," SSV Jahn Regensburg",375000,3000,31,34,92,1
190160,"R. Austin",33,"Jamaica","Esbjerg fB",220000,3000,47,55,86,1
209873,"K. Moleko",28,"South Africa","Kaizer Chiefs",425000,1000,77,70,55,1
216273,"J. Kauko",27,"Finland","Esbjerg fB",550000,3000,53,86,83,1
223441,"O. Sidibé",33,"Guinea","AS Béziers",220000,2000,69,64,76,1
229073,"J. Dacres-Cogley",22,"England","Birmingham City",7e+05,6000,79,65,61,1
189905,"M. Budziński",27,"Poland","Cracovia",450000,2000,49,65,72,1
199890,"N. Lavanchy",24,"Switzerland","Grasshopper Club Zürich",6e+05,3000,78,80,52,1
214482,"F. Rodríguez",32,"Colombia","Atlético Bucaramanga",3e+05,1000,75,68,62,1
232658,"D. Doekhi",20,"Netherlands","Vitesse",775000,3000,71,68,80,1
233170,"S. Fujita",31,"Japan","Shonan Bellmare",475000,1000,81,87,63,1
234706,"B. Mason",20,"England","Coventry City",8e+05,2000,83,73,55,1
122066,"R. König",35,"Germany","FSV Zwickau",250000,1000,30,48,93,1
198355,"S. Clark",32,"United States","Portland Timbers",3e+05,2000,34,28,55,NA
231123,"Adri Castellano",24,"Spain","Granada CF",650000,2000,66,67,54,1
177107,"R. Müller",31,"Germany","KFC Uerdingen 05",375000,2000,65,70,80,1
199636,"M. Guezoui",29,"France","Valenciennes FC",550000,2000,82,54,77,1
208852,"K. Morris",24,"England","Walsall",7e+05,2000,79,81,68,1
232916,"K. Ogawa",25,"Japan","Shonan Bellmare",650000,2000,71,64,61,1
244948,"C. Benavídez",20,"Uruguay","Independiente",775000,3000,63,71,59,1
200917,"M. Erb",28,"Germany","KFC Uerdingen 05",5e+05,2000,68,66,69,1
214485,"J. Rodríguez",25,"Colombia","Once Caldas",675000,1000,70,79,70,1
223445,"B. Youssouf",24,"Comoros","AJ Auxerre",6e+05,2000,73,68,57,1
224981,"Grego Sierra",25,"Spain","CD Numancia",7e+05,3000,57,66,71,1
229845,"J. Sabbatini",30,"Uruguay","FC Lugano",5e+05,2000,60,70,64,1
235989,"N. Briasco",22,"Armenia","Club Atlético Huracán",875000,4000,70,57,61,1
238805,"F. Hansch",22,"Germany","SV Sandhausen",750000,2000,79,77,31,1
210646,"A. Ibsen Rømer",24,"Denmark","Randers FC",7e+05,3000,71,83,73,1
215766,"L. Filippini",22,"Italy","Lazio",6e+05,8000,70,73,67,1
234198,"D. Dankerlui",21,"Netherlands","Willem II",675000,2000,78,68,68,1
235990,"Markel Areitio",21,"Spain","SD Eibar",775000,3000,43,34,55,NA
226775,"J. Chapman",24,"Canada","Toronto FC",7e+05,2000,69,69,67,1
235735,"E. Ampadu",17,"Wales","Chelsea",1100000,8000,58,60,67,1
240343,"L. Fiordilino",21,"Italy","Palermo",875000,1000,76,67,51,1
206040,"B. Verboom",26,"Belgium","SV Zulte-Waregem",525000,4000,74,58,70,1
211928,"D. Gape",23,"England","Wycombe Wanderers",725000,2000,65,77,68,1
221656,"E. Miller",25,"United States","Minnesota United FC",575000,2000,79,75,63,1
237784,"Y. Maruhashi",27,"Japan","Cerezo Osaka",450000,2000,77,72,60,1
181976,"Yang Zhi",35,"China PR","Beijing Sinobo Guoan FC",130000,2000,65,38,68,NA
183768,"P. Larsen",29,"Norway","SK Brann",525000,2000,55,77,75,1
209625,"L. Verna",25,"Italy","Cosenza",7e+05,1000,63,74,63,1
214745,"F. Silva",35,"Uruguay","Curicó Unido",130000,1000,52,53,82,1
222937,"B. Close",21,"England","Portsmouth",925000,3000,69,77,58,1
158937,"R. Gartler",32,"Austria","SKN St. Pölten",425000,5000,53,59,74,1
235225,"Pité",23,"Portugal","CD Tondela",650000,1000,58,68,72,1
190937,"Q. Amarikwa",30,"United States","Montreal Impact",525000,3000,78,63,75,1
202970,"Jung Seung Yong",27,"Korea Republic","Gangwon FC",5e+05,2000,73,74,79,1
171994,"Marquitos",31,"Spain","Miedź Legnica",475000,1000,67,64,65,1
